species,paradigm,sweep_id,run_id,run_name,state,group,tokenizer,atn_dropout,learning_rate,weight_decay,grad_clip,fold,split_type,subject,recording_id,n_recordings,f1,auroc,precision,recall,balanced_acc
minipigs,single-session,hiyb4224,oj362rpr,poyo_eeg_neurosoft_8band_sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.1103471666574478,0.5742089748382568,0.1187675073742866,0.2133699655532837,0.2133699655532837
minipigs,single-session,hiyb4224,tebd194v,poyo_eeg_neurosoft_8band_sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,1,0.1480782777070999,0.4072808921337128,0.2044025212526321,0.2115384638309478,0.2115384638309478
minipigs,single-session,hiyb4224,loej7gx5,poyo_eeg_neurosoft_8band_sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,1,0.3678559064865112,0.5068997144699097,0.4698413014411926,0.3597375154495239,0.3597375154495239
minipigs,single-session,hiyb4224,xxel3ul1,poyo_eeg_neurosoft_8band_sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,1,0.1132220327854156,0.4409732222557068,0.1890109926462173,0.1602443605661392,0.1602443605661392
minipigs,single-session,hiyb4224,qvy0pea2,poyo_eeg_neurosoft_8band_sub-07_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-05_task-AcousStim_acq-RH_desc-raw,1,0.4762942492961883,0.7694985866546631,0.5651527643203735,0.5071428418159485,0.5071428418159485
minipigs,single-subject,4k9zt970,qx42ux8j,poyo_eeg_neurosoft_8band_sub-01,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,sub-01,,2,0.233540877699852,0.7110577821731567,0.3390262424945831,0.2386573851108551,0.2386573851108551
minipigs,single-subject,4k9zt970,hi8yd7jm,poyo_eeg_neurosoft_8band_sub-02,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,sub-02,,4,0.2487644702196121,0.6851985454559326,0.3878411054611206,0.2465079873800277,0.2465079873800277
minipigs,single-subject,4k9zt970,2d0o0i1p,poyo_eeg_neurosoft_8band_sub-03,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,sub-03,,11,0.40876305103302,0.8090107440948486,0.4158369302749634,0.4132379591464996,0.4132379591464996
minipigs,single-subject,4k9zt970,67do0qdf,poyo_eeg_neurosoft_8band_sub-04,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,sub-04,,8,0.4215026795864105,0.8411633968353271,0.5526872277259827,0.4252834022045135,0.4252834022045135
minipigs,single-subject,4k9zt970,z4tg8uy6,poyo_eeg_neurosoft_8band_sub-05,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,sub-05,,4,0.379277229309082,0.655701756477356,0.4758569598197937,0.380488634109497,0.380488634109497
minipigs,single-subject,4k9zt970,fydcl0k7,poyo_eeg_neurosoft_8band_sub-06,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,sub-06,,2,0.0712639465928077,0.5256062746047974,0.050516664981842,0.1269398331642151,0.1269398331642151
minipigs,single-subject,4k9zt970,4cuyb12v,poyo_eeg_neurosoft_8band_sub-07,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,sub-07,,10,0.434121698141098,0.6703723669052124,0.4367641806602478,0.435992419719696,0.435992419719696
minipigs,single-subject,4k9zt970,23fcc3jy,poyo_eeg_neurosoft_8band_sub-01,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-01,,2,0.238535925745964,0.7215888500213623,0.34131920337677,0.2489718496799469,0.2489718496799469
minipigs,single-subject,4k9zt970,nyliamzt,poyo_eeg_neurosoft_8band_sub-02,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-02,,4,0.2802519798278808,0.6967569589614868,0.3685891032218933,0.2730045914649963,0.2730045914649963
minipigs,single-subject,4k9zt970,e6b3a8d9,poyo_eeg_neurosoft_8band_sub-03,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-03,,11,0.4147689640522003,0.8218649625778198,0.4287260174751282,0.4140209555625915,0.4140209555625915
minipigs,single-subject,4k9zt970,zpcv76fh,poyo_eeg_neurosoft_8band_sub-04,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,,8,0.4075101017951965,0.8299001455307007,0.4703547060489654,0.4107875823974609,0.4107875823974609
minipigs,single-subject,4k9zt970,c2lv9568,poyo_eeg_neurosoft_8band_sub-05,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-05,,4,0.3551036417484283,0.6426961421966553,0.4019242525100708,0.3507175743579864,0.3507175743579864
minipigs,single-subject,4k9zt970,anvp4shl,poyo_eeg_neurosoft_8band_sub-06,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-06,,2,0.0715323686599731,0.5205422639846802,0.0667199715971946,0.1264083832502365,0.1264083832502365
minipigs,single-subject,4k9zt970,nw94nw2u,poyo_eeg_neurosoft_8band_sub-07,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,,10,0.4785647988319397,0.6906800270080566,0.4833910465240478,0.4788113236427307,0.4788113236427307
minipigs,single-subject,4k9zt970,lpcmdgri,poyo_eeg_neurosoft_8band_sub-01,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-01,,2,0.2182534039020538,0.7057923078536987,0.2940497398376465,0.2245525866746902,0.2245525866746902
minipigs,single-subject,4k9zt970,5tcezdjy,poyo_eeg_neurosoft_8band_sub-02,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-02,,4,0.2594692409038543,0.7049822807312012,0.3757957816123962,0.2573439478874206,0.2573439478874206
minipigs,single-subject,4k9zt970,zwg7hn7z,poyo_eeg_neurosoft_8band_sub-03,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,,11,0.4303188025951385,0.8299835324287415,0.4453206062316894,0.4359019994735718,0.4359019994735718
minipigs,single-subject,4k9zt970,6abumjyx,poyo_eeg_neurosoft_8band_sub-04,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,,8,0.410905510187149,0.8377829790115356,0.5058221220970154,0.4198570847511291,0.4198570847511291
minipigs,single-subject,4k9zt970,2djhcs5f,poyo_eeg_neurosoft_8band_sub-05,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-05,,4,0.3477715253829956,0.6314955949783325,0.361819863319397,0.3477322459220886,0.3477322459220886
minipigs,single-subject,4k9zt970,qwin17pp,poyo_eeg_neurosoft_8band_sub-07,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,,10,0.4144695997238159,0.659170925617218,0.4221122860908508,0.4137729406356811,0.4137729406356811
minipigs,single-subject,4k9zt970,mh9yqk4r,poyo_eeg_neurosoft_8band_sub-06,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-06,,2,0.20182666182518,0.6220629215240479,0.2556891143321991,0.2054006308317184,0.2054006308317184
minipigs,multi-subject,47jd29ds,skkz2nec,poyo_eeg_neurosoft_8band,finished,NEUROSOFT_INTRASESSION_MULTISUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,0,intrasession-block,,,41,0.3627350926399231,0.7824782133102417,0.3791374564170837,0.3648206293582916,0.3648206293582916
minipigs,multi-subject,47jd29ds,lalohvan,poyo_eeg_neurosoft_8band,finished,NEUROSOFT_INTRASESSION_MULTISUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,,,41,0.3559626340866089,0.7722762823104858,0.3822086453437805,0.3547638952732086,0.3547638952732086
minipigs,multi-subject,47jd29ds,wczgrx86,poyo_eeg_neurosoft_8band,finished,NEUROSOFT_INTRASESSION_MULTISUBJ,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,,,41,0.3603646159172058,0.7721401453018188,0.3761402070522308,0.3587917983531952,0.3587917983531952
monkeys,single-session,h5gf9jn1,nxtupxjm,poyo_eeg_neurosoft_8band_sub-01_ses-011_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-011_task-AcousStim_acq-RH_desc-raw,1,0.5481953024864197,0.8878868222236633,0.5911316871643066,0.557604193687439,0.557604193687439
monkeys,single-session,h5gf9jn1,elqqxjnw,poyo_eeg_neurosoft_8band_sub-01_ses-010_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-010_task-AcousStim_acq-RH_desc-raw,1,0.5066580176353455,0.5309760570526123,0.5283899307250977,0.5210800766944885,0.5210800766944885
monkeys,single-session,h5gf9jn1,75dzcqy0,poyo_eeg_neurosoft_8band_sub-01_ses-012_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-012_task-AcousStim_acq-RH_desc-raw,1,0.327317476272583,0.3685546815395355,0.3932932615280151,0.3525000214576721,0.3525000214576721
monkeys,single-session,h5gf9jn1,3c96enbf,poyo_eeg_neurosoft_8band_sub-01_ses-013_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-013_task-AcousStim_acq-RH_desc-raw,1,0.4693166315555573,0.8729385137557983,0.5262784361839294,0.4735791087150574,0.4735791087150574
monkeys,single-session,h5gf9jn1,c9qm53g3,poyo_eeg_neurosoft_8band_sub-01_ses-014_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-014_task-AcousStim_acq-RH_desc-raw,1,0.2250686734914779,0.6094904541969299,0.3198906481266022,0.2763265371322632,0.2763265371322632
monkeys,single-session,h5gf9jn1,mu4qm308,poyo_eeg_neurosoft_8band_sub-01_ses-015_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-015_task-AcousStim_acq-RH_desc-raw,1,0.0773263424634933,0.5110013484954834,0.0533453896641731,0.1404761970043182,0.1404761970043182
monkeys,single-session,h5gf9jn1,lhqo1cij,poyo_eeg_neurosoft_8band_sub-01_ses-016_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-016_task-AcousStim_acq-RH_desc-raw,1,0.6389743685722351,0.1611328125,0.6932367086410522,0.65625,0.65625
monkeys,single-session,h5gf9jn1,uyxxg4j3,poyo_eeg_neurosoft_8band_sub-01_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.964738667011261,0.3728603422641754,0.9641975164413452,0.965674102306366,0.965674102306366
monkeys,single-session,h5gf9jn1,jizoviqb,poyo_eeg_neurosoft_8band_sub-01_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.8330548405647278,0.9678139090538024,0.8480563163757324,0.835751473903656,0.835751473903656
monkeys,single-session,h5gf9jn1,8d2obnrj,poyo_eeg_neurosoft_8band_sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,1,0.1405464112758636,0.741025447845459,0.1889171004295349,0.1779411733150482,0.1779411733150482
monkeys,single-session,h5gf9jn1,pqqpvjps,poyo_eeg_neurosoft_8band_sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.7627540826797485,0.9467577934265136,0.792243242263794,0.7648200988769531,0.7648200988769531
monkeys,single-session,h5gf9jn1,kxqjutke,poyo_eeg_neurosoft_8band_sub-01_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-05_task-AcousStim_acq-RH_desc-raw,1,0.3132308423519134,0.2171771228313446,0.4576271176338196,0.3787878751754761,0.3787878751754761
monkeys,single-session,h5gf9jn1,17ucutbx,poyo_eeg_neurosoft_8band_sub-01_ses-06_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-06_task-AcousStim_acq-RH_desc-raw,1,0.2380761504173278,0.2979559898376465,0.4087499976158142,0.318452388048172,0.318452388048172
monkeys,single-session,h5gf9jn1,5rxtnbeb,poyo_eeg_neurosoft_8band_sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,1,0.6954233646392822,0.928356409072876,0.7000666856765747,0.703748881816864,0.703748881816864
monkeys,single-session,h5gf9jn1,rshndrpv,poyo_eeg_neurosoft_8band_sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,1,0.1993022859096527,0.699916660785675,0.2899674773216247,0.2161458432674408,0.2161458432674408
monkeys,single-session,h5gf9jn1,kdvzn5yk,poyo_eeg_neurosoft_8band_sub-01_ses-09_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,sub-01_ses-09_task-AcousStim_acq-RH_desc-raw,1,0.7300539016723633,0.577880859375,0.7356762886047363,0.7374999523162842,0.7374999523162842
monkeys,single-session,h5gf9jn1,prelg3ep,poyo_eeg_neurosoft_8band_sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-02,sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.2464756816625595,0.2041310966014862,0.1955267041921615,0.3333333432674408,0.3333333432674408
monkeys,single-session,h5gf9jn1,ncqka4wb,poyo_eeg_neurosoft_8band_sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.0464131720364093,0.5318516492843628,0.1504922658205032,0.1270661205053329,0.1270661205053329
monkeys,single-session,h5gf9jn1,3ged4uv0,poyo_eeg_neurosoft_8band_sub-02_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-02,sub-02_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.8592929244041443,0.2288381904363632,0.8638286590576172,0.8599656224250793,0.8599656224250793
monkeys,single-session,h5gf9jn1,cv0lcics,poyo_eeg_neurosoft_8band_sub-02_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-02,sub-02_ses-04_task-AcousStim_acq-RH_desc-raw,1,1.0,0.0,1.0,1.0,1.0
monkeys,single-session,h5gf9jn1,9qyjzef4,poyo_eeg_neurosoft_8band_sub-02_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-02,sub-02_ses-05_task-AcousStim_acq-RH_desc-raw,1,,,,,
monkeys,single-session,h5gf9jn1,gxaa34mv,poyo_eeg_neurosoft_8band_sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.3058922588825226,0.4976952075958252,0.3708229660987854,0.3385112285614013,0.3385112285614013
monkeys,single-session,h5gf9jn1,qlythk9n,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.1651785671710968,0.2782966792583465,0.1233333349227905,0.25,0.25
monkeys,single-session,h5gf9jn1,vzkadm34,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0841117650270462,0.399440199136734,0.1293532401323318,0.172184333205223,0.172184333205223
monkeys,single-session,h5gf9jn1,bflx6m12,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.3548386991024017,0.1489899009466171,0.3425925970077514,0.5,0.5
monkeys,single-session,h5gf9jn1,bvici50o,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0741971209645271,0.4365246593952179,0.0477208010852336,0.1666666716337204,0.1666666716337204
monkeys,single-session,h5gf9jn1,sjfu4vp8,poyo_eeg_neurosoft_8band_sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-06,sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.3553818464279175,0.2169466018676757,0.5377073884010315,0.3854166567325592,0.3854166567325592
monkeys,single-session,h5gf9jn1,7xkeufac,poyo_eeg_neurosoft_8band_sub-01_ses-010_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-010_task-AcousStim_acq-RH_desc-raw,1,0.503517210483551,0.5206469297409058,0.6295771598815918,0.5125932693481445,0.5125932693481445
monkeys,single-session,h5gf9jn1,1ri2xz82,poyo_eeg_neurosoft_8band_sub-01_ses-012_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-012_task-AcousStim_acq-RH_desc-raw,1,0.1151515245437622,0.360785573720932,0.1389610469341278,0.2141666710376739,0.2141666710376739
monkeys,single-session,h5gf9jn1,o1z4tayj,poyo_eeg_neurosoft_8band_sub-01_ses-011_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-011_task-AcousStim_acq-RH_desc-raw,1,0.5749937295913696,0.8971767425537109,0.6047943234443665,0.5811896920204163,0.5811896920204163
monkeys,single-session,h5gf9jn1,30s99fml,poyo_eeg_neurosoft_8band_sub-01_ses-014_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-014_task-AcousStim_acq-RH_desc-raw,1,0.2513516843318939,0.5963233709335327,0.5267730951309204,0.2975752353668213,0.2975752353668213
monkeys,single-session,h5gf9jn1,hkn2c12d,poyo_eeg_neurosoft_8band_sub-01_ses-013_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-013_task-AcousStim_acq-RH_desc-raw,1,0.133627712726593,0.6907606720924377,0.2144999951124191,0.2140406221151352,0.2140406221151352
monkeys,single-session,h5gf9jn1,e1t3es69,poyo_eeg_neurosoft_8band_sub-01_ses-015_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-015_task-AcousStim_acq-RH_desc-raw,1,0.0779220834374427,0.5527764558792114,0.0535714291036129,0.1428571492433548,0.1428571492433548
monkeys,single-session,h5gf9jn1,p5d1xtl9,poyo_eeg_neurosoft_8band_sub-01_ses-016_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-016_task-AcousStim_acq-RH_desc-raw,1,0.5555555820465088,0.1435546875,0.5919539928436279,0.5625,0.5625
monkeys,single-session,h5gf9jn1,qd62oyn9,poyo_eeg_neurosoft_8band_sub-01_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.6515151262283325,0.3138123154640198,0.7938596606254578,0.6557315587997437,0.6557315587997437
monkeys,single-session,h5gf9jn1,94t60hq2,poyo_eeg_neurosoft_8band_sub-01_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.8504316806793213,0.9788578152656556,0.8662608861923218,0.8534226417541504,0.8534226417541504
monkeys,single-session,h5gf9jn1,kgxarq2s,poyo_eeg_neurosoft_8band_sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.8125817179679871,0.9579500555992126,0.8399947881698608,0.8308806419372559,0.8308806419372559
monkeys,single-session,h5gf9jn1,6482qca4,poyo_eeg_neurosoft_8band_sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,1,0.1231060624122619,0.7226927876472473,0.1692708283662796,0.1661764681339264,0.1661764681339264
monkeys,single-session,h5gf9jn1,p8mzczx1,poyo_eeg_neurosoft_8band_sub-01_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-05_task-AcousStim_acq-RH_desc-raw,1,0.3172042965888977,0.2525630593299866,0.459770143032074,0.3787878751754761,0.3787878751754761
