condition,species,subject,recording,base_lr,adapter_warmup_steps,source,cell_id,run_id,run_name,state,test_supported_f1,best_val_supported_f1,analysis_eligible,analysis_error,stable_step,censored
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,61d09b70,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.5098947882652283,0.8034611344337463,True,,2909.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,af36a1f3,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.6364046335220337,0.7702815532684326,True,,1109.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,38ac84f1,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.5786788463592529,0.7286470532417297,True,,1019.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,6ed7d5ff,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.5585695505142212,0.6888161301612854,True,,1439.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,c790b311,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.5006968379020691,0.3697924017906189,True,,3629.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,b40d14c6,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.5744678378105164,0.06983920931816101,True,,1289.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,055b1815,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-01_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.5975271463394165,0.7305050492286682,True,,1019.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,9fe920be,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.5649634599685669,0.9049695134162904,True,,971.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,2844b1f9,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.5455880165100098,0.8877412676811218,True,,1916.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,9fd42234,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.6810959577560425,0.9756745100021362,True,,1322.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,6300eff8,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.6113027334213257,0.9166175723075868,True,,917.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,f03fa59f,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.5152434706687927,0.8986369967460632,True,,917.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,37b069e1,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.6214272975921631,0.938693344593048,True,,1727.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,85d326a7,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.5472363829612732,0.8971522450447083,True,,1133.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,5c652096,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.5835868716239929,0.5656242370605469,True,,1160.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,8e3dc788,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.5109664797782898,0.8128318190574646,True,,1106.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,5a38d876,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.5738980770111084,0.8292502164840698,True,,890.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,360ca38e,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.6076164245605469,0.9016290903091432,True,,1997.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,7a9959cf,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.5718596577644348,0.8985503315925598,True,,917.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,6595e098,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.5976434946060181,0.7413427233695984,True,,2599.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,7cdd3ecc,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.5596003532409668,0.7124507427215576,True,,727.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,507bfcee,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.6203777194023132,0.765309751033783,True,,1325.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,f188a70b,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.5770866274833679,0.537419319152832,True,,1715.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,56df0345,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.5916302800178528,0.6312169432640076,True,,2521.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,8937014b,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.6051144003868103,0.7233578562736511,True,,1143.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,81180c9d,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.6379744410514832,0.5958486795425415,True,,1845.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,be10f286,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.6465231776237488,0.768176257610321,True,,1169.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,819f4a4c,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.4656782150268554,0.61733478307724,True,,2599.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,a3b68c23,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.6202014088630676,0.7375661730766296,True,,1065.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,ece7299b,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.6278891563415527,0.738195538520813,True,,2313.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,57033449,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.641148567199707,0.8460317850112915,True,,1999.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,fc980cd1,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-02_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.5826959013938904,0.7126887440681458,True,,1143.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,6e0c8b1c,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.7119911909103394,0.9546352624893188,True,,599.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,520b210c,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.7121129631996155,0.9387131333351136,True,,1024.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,e8101a35,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.6462228894233704,0.8692446351051331,True,,1999.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,f57d51c8,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.6593009829521179,0.8949264287948608,True,,924.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,0e5e087f,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.6615102291107178,0.8802119493484497,True,,1524.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,94e88dea,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.6202502250671387,0.9095238447189332,True,,1524.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,510f2405,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.5718433856964111,0.5538277626037598,True,,2124.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,dde46337,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.7578700184822083,0.8928571939468384,True,,1699.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,27adfd72,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.713805615901947,0.9547545909881592,True,,1549.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,481d6156,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.6947552561759949,0.8922308683395386,True,,1624.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,c577b01b,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.6089207530021667,0.9510204195976256,True,,647.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,a50a8afb,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.5366255044937134,0.9049395322799684,True,,749.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,6ad93b87,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.6773305535316467,0.8818562030792236,True,,911.0,False
